Path,Text
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u037w.wav,CRITICAL EQUIPMENT NEEDS PROPER MAINTENANCE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u343w.wav,THE FRIGHTENED CHILD WAS GENTLY SUBDUED BY HIS BIG BROTHER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u075w.wav,FILL THAT CANTEEN WITH FRESH SPRING WATER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u415w.wav,MOVE THE GARBAGE NEARER TO THE LARGE WINDOW
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u245w.wav,DOES HINDU IDEOLOGY HONOR COWS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u451w.wav,THE THICK ELM FOREST WAS NEARLY OVERWHELMED BY DUTCH ELM DISEASE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u383w.wav,THE CARPET CLEANERS SHAMPOOED OUR ORIENTAL RUG
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u431w.wav,"THE FIFTH JAR CONTAINS BIG, JUICY PEACHES"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u194w.wav,THEY ENJOY IT WHEN I AUDITION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u017w.wav,CARL LIVES IN A LIVELY HOME
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u333w.wav,AN ADULT MALE BABOON'S TEETH ARE NOT SUITABLE FOR EATING SHELLFISH
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u145w.wav,TOO MUCH CURIOSITY CAN GET YOU INTO TROUBLE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u181w.wav,RICH LOOKED FOR SPOTTED HYENAS AND JAGUARS ON THE SAFARI
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u164w.wav,CURIOSITY AND MEDIOCRITY SELDOM COEXIST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u092w.wav,A LARGE HOUSEHOLD NEEDS LOTS OF APPLIANCES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u159w.wav,THE GOVERNMENT SOUGHT AUTHORIZATION OF HIS CITIZENSHIP
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u440w.wav,THE ADVERTISING VERSE OF PLYMOUTH VARIETY STORE NEVER CHANGES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u162w.wav,HER AUBURN HAIR REMINDED HIM OF AUTUMN LEAVES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u049w.wav,AT TWILIGHT ON THE TWELFTH DAY WE'LL HAVE CHABLIS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u243w.wav,THEY ALL AGREE THAT THE ESSAY IS BARELY INTELLIGIBLE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u180w.wav,ALMOST ALL COLLEGES ARE NOW COEDUCATIONAL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u326w.wav,STEVE COLLECTS RARE AND NOVEL COINS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u374w.wav,JOHN CLEANS SHELLFISH FOR A LIVING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u135w.wav,TECHNICAL WRITERS CAN ABBREVIATE IN BIBLIOGRAPHIES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u109w.wav,SHE SLIPPED AND SPRAINED HER ANKLE ON THE STEEP SLOPE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u217w.wav,HOW PERMANENT ARE THEIR RECORDS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u275w.wav,STEVE WORE A BRIGHT RED CASHMERE SWEATER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u380w.wav,WHY CHARGE MONEY FOR SUCH GARBAGE?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u137w.wav,TRADITION REQUIRES PARENTAL APPROVAL FOR UNDER-AGE MARRIAGE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u189w.wav,DESTROY EVERY FILE RELATED TO MY AUDITS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u281w.wav,CORY AND TRISH PLAYED TAG WITH BEACH BALLS FOR HOURS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u185w.wav,DID YOU BUY ANY CORDUROY OVERALLS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u391w.wav,THEY ALL LIKE LONG HOT SHOWERS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u088w.wav,FLYING STANDBY CAN BE PRACTICAL IF YOU WANT TO SAVE MONEY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u197w.wav,DRAW EACH GRAPH ON A NEW AXIS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u215w.wav,THE SERMON EMPHASIZED THE NEED FOR AFFIRMATIVE ACTION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u029w.wav,HELP GREG TO PICK A PECK OF POTATOES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u254w.wav,DO THEY ALLOW ATHEISTS IN CHURCH?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u315w.wav,BOB FOUND MORE CLAMS AT THE OCEAN'S EDGE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u078w.wav,DOCTORS PRESCRIBE DRUGS TOO FREELY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u156w.wav,OUR EXPERIMENT'S POSITIVE OUTCOME WAS UNEXPECTED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u437w.wav,THEY USED AN AGGRESSIVE POLICEMAN TO FLAG THOUGHTLESS MOTORISTS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u312w.wav,THOSE ANSWERS WILL BE STRAIGHTFORWARD IF YOU THINK THEM THROUGH CAREFULLY FIRST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u379w.wav,PAM GIVES DRIVING LESSONS ON THURSDAYS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u118w.wav,COMBINE ALL THE INGREDIENTS IN A LARGE BOWL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u177w.wav,DOES CREOLE COOKING USE CURRY?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u176w.wav,BUYING A THOROUGHBRED HORSE REQUIRES INTUITION AND EXPERTISE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u206w.wav,"WHEN PEELING AN ORANGE, IT IS HARD NOT TO SPRAY JUICE"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u302w.wav,TOFU IS MADE FROM PROCESSED SOYBEANS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u202w.wav,HOW MUCH ALLOWANCE DO YOU GET?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u412w.wav,GWEN PLANTED GREEN BEANS IN HER VEGETABLE GARDEN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u184w.wav,THE CAT'S MEOW ALWAYS HURTS MY EARS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u438w.wav,SHELL SHOCK CAUSED BY SHRAPNEL IS SOMETIMES CURED THROUGH GROUP THERAPY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u410w.wav,GREG BUYS FRESH MILK EACH WEEKDAY MORNING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u091w.wav,THE MISPRINT PROVOKED AN IMMEDIATE DISCLAIMER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u126w.wav,ARTIFICIAL INTELLIGENCE IS FOR REAL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u211w.wav,ONLY THE BEST PLAYERS ENJOY POPULARITY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u113w.wav,A MUSCULAR ABDOMEN IS GOOD FOR YOUR BACK
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u128w.wav,LOTS OF FOREIGN MOVIES HAVE SUBTITLES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u247w.wav,THE CIGARETTES IN THE CLAY ASHTRAY OVERFLOWED ONTO THE OAK TABLE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u154w.wav,ORANGE JUICE TASTES FUNNY AFTER TOOTHPASTE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u098w.wav,GUESS THE QUESTION FROM THE ANSWER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u141w.wav,PLEDGE TO PARTICIPATE IN NEVADA'S AQUATIC COMPETITION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u083w.wav,MY INSTRUCTIONS DESPERATELY NEED UPDATING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u221w.wav,CORY ATTACKED THE PROJECT WITH EXTRA DETERMINATION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u287w.wav,"IN THE LONG RUN, IT PAYS TO BUY QUALITY CLOTHING"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u032w.wav,IT'S FUN TO ROAST MARSHMALLOWS ON A GAS BURNER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u144w.wav,THE WILLOWY WOMAN WORE A MUSKRAT COAT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u298w.wav,I'D RATHER NOT BUY THESE SHOES THAN BE OVERCHARGED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u203w.wav,THE CAUSEWAY ENDED ABRUPTLY AT THE SHORE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u278w.wav,"TO FURTHER HIS PRESTIGE, HE OCCASIONALLY READS THE WALL STREET JOURNAL"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u357w.wav,"THE MOISTURE IN MY EYES IS FROM EYEDROPS, NOT FROM TEARS"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u393w.wav,SHE USES BOTH NAMES INTERCHANGEABLY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u025w.wav,ONLY LAWYERS LOVE MILLIONAIRES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u231w.wav,I HONOR MY MOM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u426w.wav,A MOTH ZIG-ZAGGED ALONG THE PATH THROUGH OTTO'S GARDEN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u073w.wav,CLIFF'S DISPLAY WAS MISPLACED ON THE SCREEN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u040w.wav,STIMULATING DISCUSSIONS KEEP STUDENTS' ATTENTION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u195w.wav,WOULD YOU ALLOW ACTS OF VIOLENCE?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u258w.wav,THE ESSAY UNDENIABLY REFLECTS OUR VIEW ABLY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u093w.wav,CUT A SMALL CORNER OFF EACH EDGE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u442w.wav,SUBURBAN HOUSEWIVES OFTEN SUFFER FROM THE GAB HABIT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u397w.wav,TIM TAKES SHEILA TO SEE MOVIES TWICE A WEEK
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u411w.wav,BUTTERSCOTCH FUDGE GOES WELL WITH VANILLA ICE CREAM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u131w.wav,WE PLAN TO BUILD A NEW BEVERAGE PLANT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u279w.wav,ALICE'S ABILITY TO WORK WITHOUT SUPERVISION IS NOTEWORTHY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u352w.wav,"ACCORDING TO MY INTERPRETATION OF THE PROBLEM, TWO LINES MUST BE PERPENDICULAR"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u190w.wav,SERVE THE COLESLAW AFTER I ADD THE OIL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u369w.wav,BOB PAPERED OVER LIVING ROOM MURALS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u345w.wav,TRISH SAW HOURS AND HOURS OF MOVIES SATURDAY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u253w.wav,"BY EATING YOGURT, YOU MAY LIVE LONGER"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u086w.wav,HISPANIC COSTUMES ARE QUITE COLORFUL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u011w.wav,HE WILL ALLOW A RARE LIE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u419w.wav,THE FOOTBALL TEAM COACH HAS A WATCH THIN AS A DIME
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u097w.wav,PENGUINS LIVE NEAR THE ICY ANTARCTIC
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u043w.wav,ELDERLY PEOPLE ARE OFTEN EXCLUDED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u402w.wav,WE'LL SERVE RHUBARB PIE AFTER RACHEL'S TALK
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u143w.wav,THE SOUND OF JENNIFER'S BUGLE SCARED THE ANTELOPE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u314w.wav,"IF PEOPLE WERE MORE GENEROUS, THERE WOULD BE NO NEED FOR WELFARE"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u441w.wav,DON'T LOOK FOR GROUP VALUABLES IN A BANK VAULT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u348w.wav,I'LL HAVE A SCOOP OF THAT EXOTIC PURPLE AND TURQUOISE SHERBET
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u360w.wav,I ASSUME MOISTURE WILL DAMAGE THIS SHIP'S HULL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u257w.wav,WE ARE OPEN EVERY MONDAY EVENING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u336w.wav,ROB MADE HUNGARIAN GOULASH FOR DINNER AND GOOSEBERRY PIE FOR DESSERT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u327w.wav,AL RECEIVED A JOINT APPOINTMENT IN THE BIOLOGY AND ENGINEERING DEPARTMENTS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u439w.wav,THAT STINGING VAPOR WAS CAUSED BY CHLORIDE VAPORIZATION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u219w.wav,NONPROFIT ORGANIZATIONS HAVE FREQUENT FUND RAISERS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u163w.wav,THEY REMAINED LIFELONG FRIENDS AND COMPANIONS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u149w.wav,WHILE WAITING FOR CHIPPER SHE CRISSCROSSED THE SQUARE MANY TIMES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u344w.wav,I KNOW I DIDN'T MEET HER EARLY ENOUGH
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u251w.wav,WE APPLY AUDITORY MODELING TO COMPUTER SPEECH RECOGNITION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u153w.wav,SCHOLASTIC APTITUDE IS JUDGED BY STANDARDIZED TESTS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u250w.wav,THE BOSTON BALLET OVERCAME THEIR FUNDING SHORTAGE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u178w.wav,SHE ENCOURAGED HER CHILDREN TO MAKE THEIR OWN HALLOWEEN COSTUMES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u082w.wav,GOOD SERVICE SHOULD BE REWARDED BY BIG TIPS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u008w.wav,WHY YELL OR WORRY OVER SILLY ITEMS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u236w.wav,CLEAR PRONUNCIATION IS APPRECIATED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u139w.wav,THE BUNGALOW WAS PLEASANTLY SITUATED NEAR THE SHORE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u204w.wav,EVEN I OCCASIONALLY GET THE MONDAY BLUES!
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u130w.wav,HE ATE FOUR EXTRA EGGS FOR BREAKFAST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u422w.wav,"ONCE YOU FINISH GREASING YOUR CHAIN, BE SURE TO WASH THOROUGHLY"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u106w.wav,A HUGE TAPESTRY HUNG IN HER HALLWAY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u138w.wav,THE CLUMSY CUSTOMER SPILLED SOME EXPENSIVE PERFUME
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u117w.wav,THE MANGO AND THE PAPAYA ARE IN A BOWL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u152w.wav,"MOSQUITOES EXIST IN WARM, HUMID CLIMATES"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u111w.wav,HIS SUDDEN DEPARTURE SHOCKED THE CAST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u331w.wav,THE BIG DOG LOVED TO CHEW ON THE OLD RAG DOLL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u085w.wav,CEMENT IS MEASURED IN CUBIC YARDS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u329w.wav,CHIP POSTPONED ALIMONY PAYMENTS UNTIL THE LATEST POSSIBLE DATE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u365w.wav,THE GUNMAN KEPT HIS VICTIM CORNERED AT GUNPOINT FOR THREE HOURS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u047w.wav,MOM STRONGLY DISLIKES APPETIZERS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u416w.wav,A HUGE POWER OUTAGE RARELY OCCURS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u274w.wav,CLIFF WAS SOOTHED BY THE LUXURIOUS MASSAGE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u339w.wav,DID SHAWN CATCH THAT BIG GOOSE WITHOUT HELP?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u444w.wav,THE TODDLER FOUND A CLAMSHELL NEAR THE CAMP SITE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u140w.wav,AGRICULTURAL PRODUCTS ARE UNEVENLY DISTRIBUTED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u003w.wav,THIS WAS EASY FOR US
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u034w.wav,DON'T DO CHARLIE'S DIRTY DISHES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u370w.wav,THAT NOISE PROBLEM GROWS MORE ANNOYING EACH DAY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u388w.wav,HER RIGHT HAND ACHES WHENEVER THE BAROMETRIC PRESSURE CHANGES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u401w.wav,THE TAXICAB BROKE DOWN AND CAUSED A TRAFFIC JAM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u056w.wav,ACADEMIC APTITUDE GUARANTEES YOUR DIPLOMA
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u214w.wav,THE MORNING DEW ON THE SPIDER WEB GLISTENED IN THE SUN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u297w.wav,ROCK-AND-ROLL MUSIC HAS A GREAT RHYTHM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u157w.wav,REMOVE THE SPLINTER WITH A PAIR OF TWEEZERS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u294w.wav,SHOULD GIRAFFES BE KEPT IN SMALL ZOOS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u218w.wav,TRY TO RECALL THE EVENTS IN CHRONOLOGICAL ORDER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u192w.wav,STRAW HATS ARE OUT OF FASHION THIS YEAR
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u099w.wav,MEDIEVAL SOCIETY WAS BASED ON HIERARCHIES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u225w.wav,KEEP THE THERMOMETER UNDER YOUR TONGUE!
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/010/s010u004w.wav,JANE MAY EARN MORE MONEY BY WORKING HARD
